Cm, alpha_m, beta_m, V_t, alpha_m_kf, beta_m_kf, V_t_kf, alpha_t_kf, C_a_up
-0.075317, -0.013845, -0.04233, 149.94, -0.020392526741562677, -0.03824714588343366, 150.43600101747052, -0.061221910027065625, -0.7225242033116807
-0.075424, -0.023453, -0.031968, 149.78, -0.0206706091699848, -0.038002880925887654, 150.44119104493342, -0.06205676181511151, -0.7225479962524489
-0.07553, -0.038827, -0.032731, 151.43, -0.02099596837139708, -0.037785229832878, 150.44936115909027, -0.06303354669360049, -0.7223694878851388
-0.075636, -0.038565, -0.0306, 151.51, -0.021320497891688755, -0.03756396852566675, 150.4577019124294, -0.06400784072514536, -0.7221883221160339
-0.075743, -0.026494, -0.037638, 152.19, -0.021654121692160057, -0.03735365897515709, 150.4673484974193, -0.06500943736661072, -0.7220454657028126
-0.075849, -0.013453, -0.035901, 152.11, -0.0219755997876433, -0.03713691979808313, 150.47688237094135, -0.06597457049046408, -0.7219984546631546
-0.075956, -0.027333, -0.042149, 151.48, -0.02228441009820172, -0.03690738915230932, 150.4852773624291, -0.06690167272198426, -0.7218991348898305
-0.076063, -0.032937, -0.040907, 149.66, -0.022543107608211193, -0.03664145137159454, 150.49019411182084, -0.06767832761535487, -0.7218803580907405
-0.07617, -0.040474, -0.031709, 150.98, -0.02283929823959259, -0.03639084721432325, 150.497606123805, -0.06856754337635881, -0.7217243462301779
-0.076278, -0.025014, -0.040144, 150.38, -0.02310642509701144, -0.03612950880674365, 150.50385511793408, -0.0693695046358911, -0.7217187518166897
-0.076385, -0.024998, -0.040048, 151.14, -0.023391463203662016, -0.035877203480007835, 150.51157690680435, -0.07022523857905569, -0.721665840758127
-0.076493, -0.022517, -0.039944, 149.16, -0.023615286605216876, -0.035587786100989366, 150.5153480407187, -0.070897195336823, -0.7217629058046515
-0.076601, -0.02589, -0.03771, 151.87, -0.02391501472725451, -0.035338841590661016, 150.52449319447715, -0.07179703125968437, -0.7216595038477084
-0.076709, -0.041161, -0.03436, 149.77, -0.024160797453972007, -0.03505010459504477, 150.5293817868979, -0.07253491372868891, -0.7215830731892409
-0.076818, -0.032148, -0.035151, 150.46, -0.024417265880870367, -0.0347693144443102, 150.5356264266364, -0.07330487652708764, -0.7215299245479425
-0.076928, -0.035538, -0.038023, 151.46, -0.024701884074768136, -0.03450202612359213, 150.54390026268842, -0.0741593498191766, -0.7213866383876382
-0.077037, -0.027886, -0.037366, 151.5, -0.02497921134684198, -0.03423124314943274, 150.55223680219984, -0.07499193449659923, -0.7213011431639779
-0.077148, -0.040942, -0.03012, 152.12, -0.025280833458355457, -0.0339633357532423, 150.56184390437178, -0.07589745650509147, -0.721075586186815
-0.077259, -0.039984, -0.038931, 151.09, -0.02554797942006063, -0.03367918813023072, 150.56928198747792, -0.07669947511901214, -0.7209276179053145
-0.07737, -0.02089, -0.029193, 150.3, -0.02577404635111946, -0.03337532925925565, 150.5749708608349, -0.07737816734233384, -0.7209846541673502
-0.077482, -0.039931, -0.027424, 149.93, -0.02599939851566083, -0.03306171642552394, 150.5798115717871, -0.07805471371232521, -0.7209173965165417
-0.077595, -0.046328, -0.031877, 151.69, -0.02627982282599111, -0.03277267604015466, 150.58840660943, -0.07889659623693906, -0.7206824506467848
-0.077709, -0.025116, -0.035045, 151.73, -0.026542084049721207, -0.032481783626961254, 150.59706026627862, -0.07968395001836467, -0.7206178252077038
-0.077823, -0.038898, -0.031249, 151.41, -0.026801849191884886, -0.03218100683195229, 150.6049740658978, -0.08046381012904431, -0.7204648253644759
-0.085568, -0.019993, -0.036986, 149.54, -0.026985315093124435, -0.03185234686968189, 150.60871210068345, -0.08101460665568706, -0.7205941536130512
-0.072024, -0.042803, -0.034097, 151.72, -0.027251335765240733, -0.031549965561197706, 150.61722552474183, -0.08181324695465747, -0.7203909380752087
-0.075676, -0.02068, -0.035141, 149.93, -0.0274399614813559, -0.031219641478835075, 150.62167863919296, -0.08237953414246618, -0.72049384752933
-0.071824, -0.017948, -0.025054, 149.01, -0.027593726768481302, -0.030869547284257292, 150.62396282727582, -0.0828411642628029, -0.7206832530797492
-0.078161, -0.025868, -0.033108, 152.32, -0.027854619833244287, -0.030564209632814626, 150.63367325537524, -0.0836244105931878, -0.7205867008539362
-0.084421, -0.048013, -0.028117, 149.76, -0.028050048385680232, -0.030219387359543437, 150.63750298287292, -0.0842111210781405, -0.7204757355682824
-0.07783, -0.025017, -0.03506, 152.24, -0.028301055970451194, -0.02990660714337942, 150.6469458225037, -0.08496468947923709, -0.7203968966411589
-0.072852, -0.020675, -0.027364, 149.71, -0.028464007711750738, -0.02955478491399116, 150.65048768135534, -0.08545389893184806, -0.7205271153828599
-0.080391, -0.037074, -0.028277, 148.73, -0.02860664772090747, -0.029188121129330065, 150.65168308593232, -0.0858821290338616, -0.7205823004024351
-0.082033, -0.04214, -0.029486, 151.65, -0.02884400327364467, -0.02885534560597814, 150.6595762862385, -0.08659471166171637, -0.7204002003049739
-0.075266, -0.030636, -0.029334, 152.43, -0.029092808129620465, -0.028528661643516213, 150.6692374434535, -0.0873416670880786, -0.7202690186681616
-0.0718, -0.024307, -0.024624, 149.42, -0.02923505224961908, -0.028160705876915798, 150.67174733295712, -0.08776870866202369, -0.7203959181660682
-0.078625, -0.027243, -0.033141, 150.85, -0.0294228105643491, -0.0278102343684741, 150.67756063322045, -0.08833239176009738, -0.7204037436307155
-0.081791, -0.025682, -0.027611, 150.38, -0.029590323072989873, -0.02744911026458926, 150.6821700712658, -0.08883529342904611, -0.7204586314131157
-0.087072, -0.044528, -0.020506, 151.62, -0.029812742035977943, -0.02709621576733436, 150.68964930921678, -0.08950303381810813, -0.7202650960832641
-0.073749, -0.036299, -0.022334, 150.51, -0.029987749076695595, -0.026728671426576974, 150.69439821048476, -0.09002843537509529, -0.7202204701758335
-0.073244, -0.048996, -0.021936, 149.73, -0.030146321124931222, -0.0263496988791143, 150.6971899029393, -0.09050449622782437, -0.720113812477163
-0.075469, -0.024493, -0.026181, 150.92, -0.030316588884113746, -0.02598248860379745, 150.70276112788068, -0.0910156696378333, -0.7201524349185424
-0.080099, -0.046597, -0.020645, 151.04, -0.030509367591345718, -0.02561144053889318, 150.70854069629883, -0.091594424826872, -0.719983860256433
-0.072539, -0.024352, -0.019822, 150.81, -0.03066900634208201, -0.02523490238645275, 150.71367117568101, -0.09207368810592857, -0.7200355017551343
-0.073689, -0.041214, -0.024351, 152.02, -0.03088233825981449, -0.024869490760050617, 150.721690306201, -0.09271414760556969, -0.719855532822218
-0.076246, -0.041702, -0.025134, 152.58, -0.03111160315752046, -0.024506861470602978, 150.73102023913654, -0.09340244068065548, -0.7196369207722153
-0.081894, -0.05133, -0.026964, 150.69, -0.031284919575038164, -0.024123906306510335, 150.73562294136588, -0.09392276669292231, -0.7194533590441603
-0.075013, -0.035689, -0.020308, 148.91, -0.031379629589023454, -0.023719168198097714, 150.73572182154228, -0.09420710261795763, -0.7195311706421665
-0.084633, -0.04449, -0.02204, 149.82, -0.03151074057785628, -0.023321260409455546, 150.73798290555362, -0.0946007205969167, -0.7194688616351005
-0.087386, -0.027813, -0.017648, 150.29, -0.03163669439128685, -0.022923447628062244, 150.7413056677182, -0.09497885583886766, -0.7195336808445424
-0.079477, -0.027363, -0.022809, 149.11, -0.031719732599488196, -0.022515207382999742, 150.74161174552017, -0.09522815097407766, -0.7196787200704188
-0.080682, -0.031218, -0.025476, 151.07, -0.03186890062272614, -0.022122410954718223, 150.7467089860833, -0.0956759793091008, -0.7196643079320222
-0.076164, -0.023189, -0.019053, 149.38, -0.03194996451356482, -0.021710795174700277, 150.74748911543986, -0.09591934720040063, -0.7198336249031717
-0.078637, -0.03915, -0.0228, 152.07, -0.03213470482033387, -0.021319969298567006, 150.7549164130006, -0.0964739697139676, -0.7196841316558891
-0.084994, -0.035346, -0.016201, 151.29, -0.03228611163866988, -0.02091785375302418, 150.7602962943569, -0.09692851930103566, -0.7196217370124199
-0.08513, -0.027146, -0.023013, 149.25, -0.03235736594764044, -0.02050083585084508, 150.76046398049454, -0.09714243712240819, -0.7197657696067048
-0.085354, -0.030246, -0.026369, 149.22, -0.03242810251091194, -0.02008308642561774, 150.76047083698052, -0.09735480058119456, -0.719882268361851
-0.080057, -0.054461, -0.013764, 148.83, -0.03250994475521857, -0.01965572718999669, 150.7594018886648, -0.09760050522490314, -0.7197913892482607
-0.077695, -0.054614, -0.013754, 152.16, -0.032699881334747015, -0.019249260166060954, 150.766633384448, -0.09817072785254051, -0.7194953109443151
-0.087581, -0.027385, -0.021721, 149.11, -0.03275478004774272, -0.018823568473245816, 150.76607867855057, -0.09833554333177068, -0.7196481548956565
-0.082743, -0.053776, -0.01789, 149.48, -0.03284892863105549, -0.018397009417046962, 150.76637528243455, -0.09861819374433592, -0.7195249271224343
-0.081358, -0.054988, -0.017567, 150.1, -0.03296227071196373, -0.017972386434786415, 150.7681496151103, -0.09895846637300934, -0.7193529697608874
-0.082208, -0.030181, -0.011117, 149.27, -0.0330170944914142, -0.017538501201460197, 150.76772549763103, -0.09912305688871131, -0.7194703059145163
-0.084556, -0.038575, -0.013619, 149.56, -0.03308831647132323, -0.017105678288477692, 150.76795436908844, -0.09933687765262153, -0.7194894276986379
-0.081107, -0.027018, -0.012328, 151.22, -0.03319830960795972, -0.01667971144852584, 150.7722890057433, -0.09966709616845797, -0.7195226696625763
-0.08193, -0.052632, -0.020597, 149.26, -0.033270109666818024, -0.01624494291652262, 150.7715928516791, -0.09988265242585898, -0.7194242984107327
-0.088682, -0.036261, -0.01782, 149.35, -0.033323366286934684, -0.015808060997370667, 150.77103437974858, -0.10004253805682801, -0.7194791481401757
-0.080817, -0.050116, -0.0099166, 149.58, -0.03339755598066178, -0.01536767445625416, 150.77097367845357, -0.10026526841348553, -0.7193863311672025
-0.090511, -0.040254, -0.016635, 149.42, -0.033452421705083606, -0.01492781825105514, 150.7704291987268, -0.10042998485528264, -0.719398469554161
-0.079265, -0.032034, -0.010222, 151.63, -0.03356750904495452, -0.014493461700874538, 150.7753813583896, -0.10077549705473318, -0.7193641833432999
-0.086764, -0.052201, -0.0081298, 151.91, -0.0337124662559461, -0.014057567438975078, 150.78096513051838, -0.10121068379944459, -0.7191192612872435
-0.089084, -0.035812, -0.016282, 149.99, -0.03377234601759391, -0.013615777999778674, 150.78159659909696, -0.10139045325256353, -0.7191443959929575
-0.086506, -0.032015, -0.015183, 150.21, -0.033832258829369286, -0.013172975026007023, 150.78270147888242, -0.1015703219279104, -0.7191945088199733
-0.090709, -0.029522, -0.01846, 150.29, -0.03388911551224998, -0.012730380337570636, 150.7839279269554, -0.10174101557308117, -0.7192649226223944
-0.087523, -0.053202, -0.0061276, 149.65, -0.033950486704122054, -0.01227952368409841, 150.7834536199994, -0.10192526255898252, -0.7191399440049985
-0.087628, -0.028818, -0.0057145, 152.18, -0.03406267194690473, -0.011834686564758256, 150.78929927696444, -0.1022620621585146, -0.7191142044302227
-0.092323, -0.027432, -0.017733, 149.75, -0.034091272417477975, -0.011386472665466886, 150.78890770792603, -0.10234792574267743, -0.7192366102194339
-0.091363, -0.028742, -0.012361, 150.08, -0.0341295777134389, -0.010935841937440125, 150.7892720081879, -0.10246292489960387, -0.7193281461428308
-0.082093, -0.0334, -0.0047773, 151.35, -0.03421190496615261, -0.010483895458811558, 150.79276898041093, -0.10271008562285755, -0.7193058418349795
-0.078065, -0.033753, -0.0079606, 151.63, -0.03430090856815696, -0.01003242470939659, 150.7968940695351, -0.10297728990720398, -0.7192662753454564
-0.083906, -0.057562, -0.012958, 150.34, -0.0343741732056502, -0.009579290536696247, 150.79767809349923, -0.10319724308424874, -0.7190630534208965
-0.081262, -0.055072, -0.013807, 149.55, -0.034416481187001184, -0.009124242458065942, 150.79638688459463, -0.10332425899848646, -0.7189265197916346
-0.077891, -0.049164, -0.0091605, 150.56, -0.03448168570125627, -0.008667862257259315, 150.79756995222928, -0.10352001428451227, -0.7187948843695118
-0.083381, -0.028399, -0.0058435, 149.8, -0.03449492906178194, -0.008208351407671656, 150.79675071932945, -0.10355977315484911, -0.7189068763948487
-0.079417, -0.057232, -0.0033349, 149.03, -0.03451600779100657, -0.007746392515857434, 150.79393259531824, -0.10362305516401009, -0.718775691432105
-0.086116, -0.036322, -0.013604, 152.04, -0.03460537364126332, -0.007289883128883276, 150.79861121714222, -0.10389134698057838, -0.7186948628520332
-0.09053, -0.056923, -0.0060885, 151.0, -0.034683850969692516, -0.006828774614195552, 150.80059466091242, -0.10412694956191344, -0.7184663194415359
-0.088935, -0.041483, -0.0033062, 152.3, -0.0347823304080546, -0.00636591374066317, 150.80576403590078, -0.10442260195415139, -0.718324490253127
-0.091932, -0.037755, -0.00667, 152.2, -0.03487030841822988, -0.005903255324431447, 150.81059798477241, -0.10468672723355257, -0.718225967901294
-0.092544, -0.047349, 0.00084152, 151.89, -0.03495743551607134, -0.005436636778144703, 150.81457054405405, -0.10494829792621704, -0.7180500488165984
-0.087431, -0.040489, -0.0013677, 151.21, -0.035011934004523786, -0.0049702754299220595, 150.81674663198672, -0.10511191186179897, -0.7179765503825992
-0.07959, -0.02857, -0.0033879, 149.9, -0.03500792195464924, -0.004504883987056977, 150.8155488289751, -0.10509986699067748, -0.7180850219349971
-0.085158, -0.029537, -0.0074129, 148.93, -0.03497236576830964, -0.004041549497188172, 150.81185653812415, -0.10499312113870066, -0.718230370851926
-0.079912, -0.039246, 0.00026499, 151.77, -0.03503541296642189, -0.0035717429560947027, 150.81520727439027, -0.10518239978666828, -0.7181426920736901
-0.080225, -0.045416, -0.0011034, 150.8, -0.035073030368510144, -0.003103072833511703, 150.8160532534049, -0.10529533376661522, -0.7180419256582926
-0.08339, -0.046813, 0.0003095, 150.56, -0.035102381511397746, -0.002633745774682953, 150.8162255453864, -0.10538345099955203, -0.7179392653063499
-0.080694, -0.034061, 0.00056768, 149.47, -0.03507990308403974, -0.0021659013031318382, 150.8136106829361, -0.1053159668532909, -0.7180127330388414
-0.09236, -0.040431, -0.0017348, 151.04, -0.035111508648050446, -0.001695685296277015, 150.81483185209615, -0.10541085225031599, -0.717950113254735
-0.084203, -0.028607, 0.0045829, 151.67, -0.03514558839784143, -0.0012211733860346757, 150.81753600240043, -0.105513165583131, -0.7179744393490939
-0.092881, -0.056304, 0.00066676, 150.17, -0.03516472917333561, -0.0007514245732423291, 150.81645223440427, -0.10557062951832666, -0.7177976154517997
-0.093891, -0.038106, -0.0016505, 150.71, -0.035175832667740686, -0.0002810343754966722, 150.81662746583598, -0.10560396413860537, -0.717773882803534
-0.092043, -0.036966, 0.0019546, 151.22, -0.03519868403074739, 0.00019242634736018902, 150.81798682835893, -0.10567256790250977, -0.7177384256586966
-0.082017, -0.032982, -0.0019579, 152.21, -0.03524428190942187, 0.0006676601870026546, 150.8217034910384, -0.10580946066038192, -0.7176981492319622
-0.087501, -0.029515, 0.0053456, 150.22, -0.03522254049859825, 0.0011395330814842333, 150.8204428799392, -0.10574418916586956, -0.7177804471266974
-0.095091, -0.032611, -0.0027948, 151.54, -0.03524214596416471, 0.0016128048877549176, 150.8223485056328, -0.10580304818143736, -0.7177744203393609
-0.090445, -0.034711, -0.0029298, 149.11, -0.03518855288545182, 0.0020770659732956705, 150.81823082693234, -0.10564215244327724, -0.7178536918382642
-0.082787, -0.045041, 0.0062629, 149.66, -0.035161951980562725, 0.002546760323062878, 150.81541079668702, -0.10556229190287449, -0.7178079138160454
-0.093107, -0.045905, 0.0020426, 149.19, -0.03512015215969168, 0.0030125260152304625, 150.81139237076658, -0.10543680157472897, -0.7177730882451623
-0.092419, -0.031267, 0.0031317, 149.71, -0.035074101271168015, 0.0034805491749047004, 150.80857740166888, -0.10529854880254474, -0.7178563684555588
-0.07986, -0.042419, 0.0035581, 150.74, -0.03506969790917042, 0.003953074935228856, 150.8081891402835, -0.1052853291444097, -0.7177884680036944
-0.089061, -0.036101, -0.0019261, 149.57, -0.035020833470762916, 0.00441759964985523, 150.80491310271222, -0.10513862960640638, -0.7178294507477222
-0.091789, -0.032371, 0.0012456, 152.66, -0.03505598576907751, 0.004898320368379124, 150.80898543558027, -0.10524416291632596, -0.7177789743126192
-0.089373, -0.056961, 0.0018635, 150.15, -0.03504424195950155, 0.005366229246787169, 150.80696682252707, -0.10520890595860091, -0.7175958150615875
-0.085434, -0.034144, 0.011583, 151.82, -0.03505164490478375, 0.0058465067103862884, 150.80886603545014, -0.10523113088716153, -0.7175635942073173
-0.087328, -0.045334, 0.0088221, 149.11, -0.03499105569660839, 0.0063102269215648795, 150.8042385416207, -0.10504923155224671, -0.7175326516956219
